mpid,formula,bg_comp,bg_exp
mp-18554,Mn4Be3Si3SeO12,3.1871,
mp-18556,Rb2Cd3S4,,2.92
mp-18562,Na2Si2Se5,2.6679,
mp-18568,Na2Ge2S5,2.514199999999999,
mp-18571,BaCrO4,,2.63
mp-18575,Nb2Zn3O8,2.9666,
mp-18576,Tm2Cu(B2O5)2,0.6744,
mp-18577,KAg3S2,1.336599999999999,
mp-18578,TlZnAsO4,3.1473,
mp-1858,HfO2,4.2272,
mp-18582,Rb2Ti(Si2O5)3,3.5096,
mp-18584,Ho2SiSeO4,2.5613,
mp-18585,RbAgSe4,1.1614,
mp-18591,KZnPO4,3.9579,
mp-18594,K3AsSe3,2.1248,
mp-18595,LuCu(BO2)5,0.7753999999999991,
mp-18596,Ca2ZnGe2O7,3.0488,
mp-18601,DyMn2O5,,1.61
mp-18605,RbLa(WO4)2,3.7897,
mp-1860697,ZnCuF4,1.0694,
mp-18607,Mn2Te3O8,2.1851,
mp-18609,K2Se5,1.0284,
mp-18610,Sm2SiSeO4,2.693,
mp-18612,Rb2MoS4,1.5750000000000002,
mp-18619,Na2Ge2Se5,1.853899999999999,
mp-18625,KPSe6,,2.16
mp-18629,NaTmGeO4,3.6137,
mp-1863,SiAs,,1.525
mp-18634,CdSO3,3.0449,
mp-18639,La2Si2O7,4.5629,
mp-18640,LiTi2(PO4)3,2.4425,
mp-18641,NaMnCrF6,2.2911,
mp-18642,Ca(YS2)2,1.5361,
mp-18651,Sr3DyRhO6,2.1335,
mp-18652,Sr3HoRhO6,2.160199999999999,
mp-18656,GdGaO3,3.3962,
mp-18658,RbLaSiS4,2.7894,
mp-18659,SrCo2(PO4)2,3.0601,
mp-1866196,CaCr2O5,0.5045000000000001,
mp-18664,K4Ta2S11,,2.385
mp-18672,CsDy2Cu3Se5,1.1878,
mp-18673,CsZnPO4,3.8874999999999993,
mp-18677,PrSc3(BO3)4,4.389200000000001,
mp-18685,SrCu2GeS4,,2.5
mp-18687,NbF5,4.5694,
mp-1868908,CaNiF4,4.2162,
mp-18698,CsPr(CO3)2,4.6025,
mp-18700,K4SiO4,2.9391,
mp-18702,AgPO3,2.0232,
mp-18703,BaMnP2O7,3.984,
mp-18705,Sr3TbRhO6,2.1142,
mp-18710,RbSm2Ag3Se5,1.049599999999999,
mp-18716,SrV4O9,2.5099,
mp-18719,KLu(WO4)2,3.2486,
mp-18721,Mn2P2O7,2.2949,
mp-18722,Cs2LiMnO4,1.818,
mp-18725,YCrO3,,1.86
mp-18727,LiCr(SiO3)2,3.0382,
mp-18730,K3Na(FeO4)2,1.4664,
mp-18731,Fe3O4,0.7548,
mp-18733,AlTl(MoO4)2,3.8702,
mp-18734,HoVO4,2.9805,
mp-18737,Nd2NiO4,1.3124,
mp-1873967,VF4,2.280399999999999,
mp-18740,V2Cd2O7,2.5598,
mp-18741,RbLiCrO4,2.9916,
mp-18742,Sr2CaWO6,3.3661,
mp-18743,CaMnP2O7,3.4785,
mp-18744,Sr2ErMoO6,1.2643,
mp-18746,BaEr2CoO5,1.364299999999999,
mp-1875,TeF6,4.3975,
mp-18750,Mn(FeO2)2,0.9977,
mp-18751,Mn2ZnO4,0.728699999999999,2.12
mp-18753,Na3Mo(OF)3,3.9164,
mp-1875676,Ca2SnWO6,2.047,
mp-18757,Sr2CdWO6,3.3149,
mp-18759,Mn3O4,,2.3
mp-18761,K3V3O8,1.8564,
mp-18762,Na4CoO3,1.1481,
mp-18763,BaNd2NiO5,1.9985,
mp-18764,Ba2SrWO6,3.2504,
mp-18766,Si(NiO2)2,3.576999999999999,
mp-18770,YCrO3,1.7679,
mp-18771,Sr2CoWO6,1.671499999999999,
mp-18772,Na4Mo(NO)2,2.199899999999999,
mp-18773,WO3,1.3319,
mp-18774,NaFeP2O7,2.5246,
mp-18775,Fe3PO7,2.1744,
mp-18776,CaCoP2O7,2.8539000000000003,
mp-18778,Zr(WO4)2,3.6334,
mp-18779,Na2CrO4,2.8731,
mp-18780,K2WO4,4.3858,
mp-18781,CrCdO4,2.2913,
mp-18783,Ca2FeMoO6,,2.42
mp-18784,DyVO4,,2.215
mp-18786,Ca2CoSi2O7,3.056,
mp-18788,CrCoO4,0.506,
mp-18789,TlCo(CO)4,3.1135,
mp-18792,Ca3(CoO3)2,1.348999999999999,
mp-18793,LiCrO2,3.1156,
mp-18794,Sm2TiMnO6,1.6792,
mp-18795,Mn3TeO6,0.7581999999999991,
mp-1880,SbF3,4.4396,4.3
mp-18800,Cr2SiO4,1.9961,
mp-18802,BaPr2NiO5,2.167399999999999,
mp-18803,Na2WO4,4.752099999999999,
mp-18807,V2Zn2O7,2.2367,
mp-1881158,BiF5,1.7609,
mp-18812,NdVO4,3.0225,
mp-18814,MnCO3,,3.104
mp-18815,KVO3,3.046,
mp-18816,Fe2SiO4,2.7099,
mp-18817,NiSeO4,2.1705,
mp-18819,Ni2P2O7,1.1058,
mp-18823,K2BaCo(NO2)6,1.029,
mp-18827,AlVO4,3.0384,
mp-18828,TlFeO2,1.019299999999999,
mp-18829,Sr2ZnMoO6,2.3108,
mp-18831,Y2Mn2O7,0.8710999999999991,
mp-18832,K2VO2F3,2.9836,
mp-18834,SrMoO4,,3.415
mp-18835,VPO4,1.834699999999999,
mp-18837,KSc(MoO4)2,3.615999999999998,
mp-18838,K2MnSO4F3,1.5234,
mp-18840,BaMnO3,0.8952999999999991,
mp-18841,LaCrO3,1.903899999999999,
mp-18843,Ca3FeRhO6,0.8859,
mp-18844,CaMn2O4,,1.67
mp-18848,Sr2MgWO6,3.2641,
mp-18849,Fe2P2O7,0.873799999999999,
mp-18851,NaCr(WO4)2,2.2669,
mp-18852,Na2MoO4,,4.37
mp-18853,TlV2AgO6,2.153299999999999,
mp-18855,Co2Te3O8,,3.6
mp-18856,MoO3,1.3714,
mp-18859,Sr5Cr3O12F,1.0321,
mp-18860,Li2VSiO5,2.3621,
mp-18862,La2CoIrO6,0.6160000000000001,
mp-18864,Rb2WO4,4.511,
mp-18866,CaV4O9,2.5061,
mp-18867,Ba3W2O9,3.6786,
mp-18868,RbFe(MoO4)2,2.3779,
mp-18870,Mn3Cd2O8,1.214799999999999,
mp-18873,Rb2NaMnO4,1.811599999999999,
mp-18875,MgWO4,,3.39
mp-18876,K3CrO8,1.818899999999999,
mp-18878,LiFeAs2O7,2.5882,
mp-1888,RbGe,1.004399999999999,
mp-18880,ErVO4,2.7173,
mp-18882,VSiP2O9,2.7927,
mp-18885,LaCrS2O,1.0281,
mp-18888,Sr2CdWO6,3.570599999999999,
mp-18889,VAg3O4,0.8996000000000001,
mp-18890,CaFe(SiO3)2,3.6902,
mp-18892,KBaVO4,3.9819,
mp-18893,Ca2Mn3O8,1.501399999999999,
mp-18894,CaCo(SiO3)2,1.1736,
mp-18896,V6O13,0.5218,
mp-18897,NaVTeO5,3.0152,
mp-18899,Nd2MnNiO6,,1.02
mp-18901,VAgHgO4,1.2204,
mp-18903,Sr2CdWO6,3.543,
mp-18906,CrPO4,1.8393,
mp-18910,BaV4O9,0.8127000000000001,
mp-18914,K2MoO4,4.3175,
mp-18915,LiCoPO4,1.6973,
mp-18917,Na7Fe3O8,2.0167,
mp-18918,ZnWO4,,3.3
mp-18921,NaCoO2,2.245199999999999,
mp-18922,Mn5O8,0.5504,
mp-18925,Li6CoO4,1.9349,
mp-18928,Mn2SiO4,1.988499999999999,
mp-18929,BaV2O6,2.878,
mp-18932,LiPr(WO4)2,3.6462,
mp-18933,Li2WO4,4.343299999999999,
mp-18935,K2V(PO4)2,2.74,
mp-18936,NdFe3(BO3)4,2.3304,
mp-18938,Tl2MoO4,3.462799999999999,
mp-18939,LiCo(CO)4,4.0429,
mp-18940,Sr2NiMoO6,2.3095,
mp-18941,Co2SiO4,1.308399999999999,
mp-18942,VP2O7,2.7701,
mp-18943,BaNiO2,2.3221,
mp-18944,Na5Y(WO4)4,4.756799999999999,
mp-18946,VBO3,1.874699999999999,
mp-18951,LiFePO4,3.574599999999999,
mp-18953,NaV(OF)2,2.1974,
mp-18958,UMoO6,2.1839,
mp-18959,Y2Be2Fe(SiO5)2,2.1933,
mp-18960,ErVO4,,3.41
mp-18961,ScCrO3,2.417799999999999,
mp-18962,Sr2CaMoO6,2.256399999999999,
mp-18964,K3NaCr2O8,3.0529,
mp-18966,FeAgO2,1.158,1.7000000000000002
mp-18968,Li2FeSiO4,,3.15
mp-18973,CoSe2O5,2.3763,
mp-18975,Na2SrV4O12,2.8729999999999998,
mp-18977,Ba2CaWO6,3.183,
mp-18979,TbFe3(BO3)4,2.3324,
mp-18981,Sr2CaWO6,3.2349,
mp-18984,Na2ZrNi(P2O7)2,3.5821,
mp-18986,Ba2MgWO6,3.223099999999999,
mp-18987,LiMoP2O7,1.536099999999999,
mp-18988,Li2MnO3,,1.8900000000000001
mp-18989,LaVO4,3.5153,
mp-18990,Ba2Mn(BO2)6,3.9788,
mp-18992,Ba2MnTeO6,0.9485999999999992,
mp-18993,LuVO4,2.9436,
mp-18994,CsMnO4,2.2208,
mp-18996,TlV3O8,2.002999999999999,
mp-18997,LiMnPO4,,2.0
mp-18998,Sr4Mn3O10,1.195399999999999,
mp-19000,VPO5,1.417599999999999,
mp-19001,SrMnO3,,1.2
mp-19005,Y6WO12,3.4343,
mp-19009,NiO,,3.6
mp-19012,CaMoO3,1.131599999999999,
mp-19014,Sr2CdWO6,3.332,
mp-19015,VCrMoO7,2.2432,
mp-19017,LiFePO4,,3.75
mp-19022,Na4FeO4,1.763199999999999,
mp-19026,Na4FeO3,1.187799999999999,
mp-19027,Na5CoSO2,1.378399999999999,
mp-19028,Na3Fe(PO4)2,1.6539,
mp-19031,RbVO3,3.0572,
mp-19033,WO3,1.4239,
mp-19034,Mg3V2O8,,3.02
mp-19037,K2W2O7,2.4361,
mp-19038,SrV2O6,2.8040000000000003,
mp-19039,CdMoO4,,3.2
mp-19044,Na2FeO4,1.142,
mp-19046,KMnO4,,1.04
mp-19047,MgMoO4,3.8132,
mp-19048,BaWO4,,3.2
mp-19049,BaTeMo2O9,2.8794,2.95
mp-19051,LaCoO3,1.0014,
mp-19052,K3VO4,3.6294,
mp-19054,BaMnCO3F2,4.065399999999999,
mp-19057,CaNiP2O7,4.1929,
mp-19061,LiFe(SiO3)2,2.7521999999999998,
mp-19062,NdCrO3,1.904,
mp-19065,Ho6WO12,3.4002,
mp-19067,Mg3V6(FeO6)4,2.2325,
mp-19068,TmVO4,2.9595,
mp-19073,La2Ni2O5,2.1339,
mp-19074,TiFeO3,1.6437,
mp-19075,K2SrV4O12,3.0368,
mp-19077,CrAsO4,2.5452999999999992,
mp-19078,Ba2SrWO6,3.3505000000000003,
mp-19080,Na2Mn3O7,,1.24
mp-19081,MnMoO4,2.740999999999999,
mp-19082,TiMnO3,2.004899999999999,
mp-19083,NaVO3,,2.495
mp-19084,BaMg2V2O8,3.5789,
mp-19085,Ba2MnWO6,2.2267,
mp-19087,Na3Co2SbO6,0.8215000000000001,
mp-19089,UCoO4,0.6779000000000001,
mp-19090,MnTeMoO6,1.721099999999999,
mp-19093,Ba2UNiO6,1.6246,
mp-19096,Ba2VO4,1.5455,
mp-19097,FeBO3,,2.35
mp-19098,Ba2CaWO6,3.2912,
mp-19100,Sr2CaMoO6,2.348099999999999,
mp-19103,LiCrP2O7,2.7339,
mp-19105,Na3MoNO3,3.5662000000000003,
mp-19107,LiMnVO4,1.857499999999999,
mp-19108,Ca2MnWO6,2.1817,
mp-19109,FePO4,2.6991,
mp-19111,NaV2O5,0.512999999999999,
mp-19112,FeSO4,2.2869,
mp-19114,Ca2NiWO6,,2.32
mp-19116,Sr2CaMoO6,2.561199999999999,
mp-19117,Li4MoO5,2.8472,
mp-19118,BaNd2CoO5,1.405899999999999,
mp-19120,MgCrO4,2.3991,
mp-19121,TbVO4,2.9881,
mp-19123,Rb2LiVO4,3.965,
mp-19125,Na4W(NO)2,1.9524,
mp-19128,CoO,0.7120000000000001,
mp-19130,KNaFe(Si2O5)2,1.1496,
mp-19131,LiMnBO3,,3.05
mp-19132,HgWO4,2.2876,
mp-19133,YVO4,,3.6
mp-19135,Ni(PO3)2,1.486299999999999,
mp-19136,TbFe3(BO3)4,2.368,
mp-19137,K2Mn(SeO3)2,3.6409,
mp-19138,BaNiO3,1.469199999999999,
mp-19141,K6Co2O7,0.8768,
mp-19142,Mn2V2O7,,1.8
mp-19144,Rb2W2O7,2.4023,
mp-19145,Ca4Al6WO16,3.891499999999999,
mp-19146,CrPbO4,2.0522,2.25
mp-19153,Lu2Mn2O7,1.112099999999999,
mp-19154,Ba(FeO2)2,1.7417999999999991,
mp-19155,CrHgO4,1.931,
mp-19158,Mn3WO6,1.8192,
mp-19161,Ca2CoWO6,1.2029,
mp-19162,LaVO4,,2.69
mp-19163,SrWO4,,4.8
mp-19164,BaDy2CoO5,1.3935,
mp-19165,BaFe(Si2O5)2,3.8792,
mp-19167,Rb2NiO2,2.8076,
mp-19169,PrVO4,3.0336,
mp-19172,KV3O8,2.0933,
mp-19173,UMnO4,0.7099000000000001,
mp-19174,BaMnV2(AgO4)2,2.3708,
mp-19175,MnSe2O5,2.3872,
mp-19178,CoAgO2,1.331999999999999,
mp-19179,Ba2V(SiO4)2,2.6343,
mp-19180,VFeMoO7,2.0434,
mp-19182,Ba2CaWO6,3.1866,
mp-19183,Li2NiO2,0.6210999999999991,
mp-19185,Mn3(BO3)2,2.0333,
mp-19187,Na2ZrCo(P2O7)2,3.2085,
mp-19188,Ba3Mn2O8,1.6908999999999992,
mp-19193,CaFe3O5,1.3614000000000002,
mp-19194,BaMnP2O7,3.443699999999999,
mp-19198,CoSO4,2.6388,
mp-19199,BaSm2NiO5,2.2387,
mp-19202,MgCr2O4,,0.693
mp-19205,ErVO3,1.5838,
mp-19209,LiAl(MoO4)2,3.6252,
mp-19211,SrNi3(P2O7)2,4.020099999999999,
mp-19212,Rb2MoO4,4.5041,
mp-19215,CaCrO4,2.3714,
mp-19218,Sr3Fe2O5,0.644899999999999,
mp-19219,Li3VO4,,3.9
mp-19220,CaSi2NiO6,4.5227,
mp-19224,Ca3MnZnO6,2.2454,
mp-19225,FeAgO2,1.148499999999999,
mp-19226,NaFePO4,1.2607,
mp-19228,K2MnV4O12,2.0298,
mp-19230,K3NaCr2O8,3.0589,
mp-19232,K2CrO4,3.0699,
mp-19234,Ba2WO3F4,3.9748,
mp-19239,Mg6MnO8,2.2891,
mp-19241,BaNiO3,1.5157,
mp-19247,ScVO4,2.6851000000000003,
mp-19248,BaSm2CoO5,1.4676,
mp-1924816,CrF4,1.315599999999999,
mp-19251,RbLiCrO4,2.976,
mp-19252,K2NiO2,0.577,
mp-19254,FeSO4,,1.03
mp-19256,Er2Mn2O7,1.1678,
mp-19257,SmCrO3,1.7362000000000002,
mp-19259,Sr4Al6WO16,3.238399999999999,
mp-19260,Li2WO4,,4.175
mp-19261,Na3MnPCO7,2.079099999999999,
mp-19262,Cr2CdO4,1.8327,
mp-19264,Co3(PO4)2,,1.92
mp-19266,Sr2FeWO6,1.768399999999999,
mp-19267,BaMnO3,2.0901,
mp-19269,NdCrO3,2.54,
mp-19270,TiFeO3,2.052199999999999,
mp-19276,BaMoO4,,3.35
mp-19277,VSO5,1.9101,
mp-19278,BaCoP2O7,2.418199999999999,
mp-19279,Li2MnO2,2.4263,
mp-19280,NaCr3O8,1.791,
mp-19281,LaCrO3,,1.33
mp-19282,Sr2ZnWO6,3.4104,
mp-19290,Mn2As2O7,1.248799999999999,
mp-19291,NaVPO5,1.2667000000000002,
mp-19292,Co(AsO3)2,2.065699999999999,
mp-19293,Sr2FeO3F,1.0271,
mp-19294,LiFeP2O7,1.7443,
mp-19295,LuVO4,2.6237,
mp-19296,SrVSi2O7,2.8547,
mp-19300,La2MoO6,2.792399999999999,
mp-19302,NaCaVO4,3.6886,
mp-19304,K2MnSO4F3,1.368399999999999,
mp-19308,Li2NiO2,0.9116,
mp-19310,Na3Co(NO2)6,2.5223,
mp-19311,V2CoO6,1.9884,
mp-19313,Zn(FeO2)2,1.6686,1.8900000000000001
mp-19314,Mn4Be3Si3SO12,3.3366,
mp-19315,Sr2MnWO6,1.8985999999999992,
mp-1931566,MnZnF4,3.0349,
mp-19318,Ag2MoO4,,3.26
mp-19319,ErMnO3,,1.6
mp-19320,K2FeO4,1.6183,
mp-19321,Na6MnO4,0.7754000000000001,
mp-19323,SmVO4,,2.28
mp-19324,Ca2MgWO6,3.6923,
mp-19325,BaY2NiO5,2.300299999999999,
mp-1932798,CaCr2F12,1.4544,
mp-19329,Na2V(PO4)2,2.8016,
mp-19330,CaMoO4,,3.1
mp-1933075,MgSn2O5,0.559499999999999,
mp-19332,BaGd2NiO5,0.94,
mp-19333,Fe2B2O5,3.2492,
mp-19334,Na4WO5,3.8008,
mp-19335,KCr3O8,1.9034,
mp-19341,Tl2WO4,3.3207,
mp-19342,WO3,1.3231,
mp-19343,Co4B6O13,3.0013,
mp-19345,ErMn2O5,1.0779,
mp-19347,CaV3O7,2.6227,
mp-19348,Al4Co(BO5)2,1.7495,
mp-19349,NaMn(SiO3)2,2.884699999999999,
mp-19351,MnSi2O5,2.237999999999999,
mp-19352,KAl(MoO4)2,3.8895,
mp-19353,PrCrO3,1.847,
mp-1935779,MgMn2(PO4)2,3.198699999999999,
mp-19359,NaFeO2,1.9918999999999991,
mp-19362,KFe(MoO4)2,2.4118,
mp-19363,HgMoO4,2.2557,
mp-19364,BaDy2CoO5,1.2668,
mp-19365,Ba3V2O8,3.7465,
mp-19367,NaCr(SiO3)2,3.0616,
mp-19368,Sr2V2O7,3.3912,
mp-19374,K2SrNi(NO2)6,2.1937,
mp-19376,TiMnO3,1.7771999999999992,
mp-19377,LiLa2MoO6,1.6083999999999992,
mp-19378,CrAgO2,1.6634000000000002,
mp-19379,CoSO4,2.1606,
mp-19380,CrHgO4,1.3635,
mp-19381,DyCrO3,,2.8
mp-19383,Ti4Mn(PO4)6,2.4649,
mp-19386,Sr3V2O8,,3.45
mp-19387,CdWO4,,3.7
mp-19388,BaNi2(AsO4)2,2.8416,
mp-19390,WO3,1.1124,
mp-1939204,Y2Cr2O7,0.9074999999999992,
mp-19393,NdMn2O5,1.1794,
mp-19395,MnO2,1.1467,
mp-19396,Na4Fe2O5,2.0475,
mp-19397,Ba2Na(NiO2)3,0.5781000000000001,
mp-19398,FeAsO4,1.2997,
mp-19401,CrPO4,2.4649,
mp-19402,V4Ag2O11,1.0019,
mp-19403,Ba2CaMoO6,2.258,
mp-19406,La2MgMnO6,1.9571,
mp-19407,MnWO4,,2.69
mp-19408,LiV2O5,1.229,
mp-19409,Mn(AsO3)2,1.7241,
mp-19412,VAg3O4,0.5826,
mp-19413,AlWO4,2.2527,
mp-19414,K3CrO4,1.239399999999999,
mp-19417,TiFeO3,2.7436,
mp-19418,VCrO4,1.9112,
mp-19419,LiFeO2,1.6720000000000002,
mp-19420,Sr2MgWO6,3.4311,
mp-19421,FeWO4,,2.495
mp-19422,Na3VS3O,2.0204,
mp-19426,CaWO4,,4.325
mp-19428,K2RbTbV2O8,3.3975,
mp-1943,GaSe,1.238699999999999,2.103
mp-19430,Li3Fe2(PO4)3,2.477299999999999,
mp-19432,KNaV2O6,3.2464,
mp-19436,La7Mo7O30,1.2331,
mp-19438,LiMnO4,1.5169,
mp-19440,LiVO3,2.8357,
mp-19441,CaCr(Si2O5)2,3.6256999999999993,
mp-19442,Mn(Ni3O4)2,1.4245,
mp-19443,WO3,1.1503,
mp-19445,LiLa4NiO8,1.515499999999999,
mp-19446,CaMn(SiO3)2,2.8319,
mp-19447,Cs2NaVO4,3.9493,
mp-19449,NaVCdO4,3.0263,
mp-19450,ScTl(MoO4)2,3.6236,
mp-19452,V2Cd(P2O7)2,1.980199999999999,
mp-19453,Te2MoO7,2.8614,
mp-19455,MnMoO4,,1.96
mp-19458,BaV10O15,0.8558000000000001,
mp-19459,K2MgV2O7,3.662,
mp-19460,Ba5Nd8Mn4O21,1.9202999999999992,
mp-19461,Na5Nd(WO4)4,4.8378,
mp-19462,KP2WO8,3.5193,
mp-19463,Na5Tb(WO4)4,4.8887,
mp-19464,Na5Lu(MoO4)4,3.8389,
mp-19465,HoCo(BO2)5,3.124999999999999,
mp-19466,FeSb2C6(OF2)6,4.6192,
mp-19467,AgMo3P3O16,1.6215000000000002,
mp-19468,YCo(BO2)5,3.1218,
mp-19469,Na5Tb(MoO4)4,3.9472,
mp-19470,Na4Ni7(PO4)6,3.0042,
mp-19471,Ba5Sm8Mn4O21,1.9766999999999992,
mp-19472,Rb2MnV2O7,2.6012999999999997,
mp-19473,CaNi3(P2O7)2,3.7349,
mp-19474,Ba2V2O7,,3.22
mp-19475,LaCo(BO2)5,3.1157,
mp-19476,CsFe2P5O16,0.510599999999999,
mp-19477,Mn2Al4Si5O18,4.030900000000001,
mp-19478,VAg2(PO4)2,2.038,
mp-19479,Na5La(MoO4)4,4.0837,
mp-19480,SmTl(MoO4)2,3.5068,
mp-19481,Rb2V(PO4)2,2.9669,
mp-19482,Na2V(PO4)2,2.6068,
mp-19484,BaCaV2O7,3.2741,
mp-19487,Ba2Mn(PO4)2,3.922,
mp-19488,Rb2MnSO4F3,1.746999999999999,
mp-19489,SmCo(BO2)5,3.1202,
mp-19490,PrTl(MoO4)2,3.4692,
mp-19491,Ba2Ni(PO4)2,4.0996,
mp-19492,LiMn(PO3)3,4.502899999999999,
mp-19495,NdCo(BO2)5,3.1184,
mp-19496,KV2SbO8,2.8099,
mp-19497,Na5Y(MoO4)4,3.9433,
mp-19498,KCrPO4F,2.5013,
mp-19499,KY(MoO4)2,3.656,
mp-1950,SrS2,1.2822,
mp-19503,MnTe2O5,2.132799999999999,
mp-19507,BaMn2V2O8,2.2123,
mp-19508,SrCr(Si2O5)2,3.500899999999999,
mp-19509,SrV10O15,0.9045,
mp-19510,V2Cd(PO5)2,2.2004,
mp-19511,Li5FeO4,,4.0
mp-19512,BaV2(PO5)2,2.2939,
mp-19513,SrV2(AsO5)2,1.7431,
mp-19514,Sr2CrO4,1.9972,
mp-19516,Al2(WO4)3,4.6158,
mp-19517,KVPO5,1.5462,
mp-19518,BaCr(Si2O5)2,3.4476,
mp-19520,NdNi(BO2)5,4.0969,
mp-19521,Al2(MoO4)3,3.7134,
mp-19522,P2W2O11,3.1399,
mp-1954,P3N5,2.600499999999999,
mp-1958,SrTe,,3.5
mp-19590,FeSb4C6(O3F11)2,4.5119,
mp-1960,Li2O,,3.24
mp-19660,Sr2V2O7,3.4516,
mp-19710,Tb3Fe5O12,1.6670999999999991,
mp-19717,TePb,0.8063,
mp-19727,PbCN2,1.7030999999999992,
mp-19734,MgPbF6,3.0406,
mp-1974948,Na2O,1.626,
mp-19750,BaGd2PtO5,2.2586,
mp-19752,FePO4,2.5713,
mp-19760,Na2Mo2O7,3.2222,
mp-19765,In2HgTe4,0.5295000000000001,0.86
mp-1977728,NaNbO3,1.6644,
mp-1977994,Li7Mn5O12,0.6067,
mp-1978357,Li7Mn5O12,0.6686999999999991,
mp-19784,In2Si2O7,1.809899999999999,
mp-19785,HoFeO3,1.5675,2.07
mp-1978851,Li4TiCo5O12,1.1273,
mp-19795,InS,,1.9949999999999999
mp-19799,BaPbF6,2.8927,
mp-1980018,Li2Fe(CoO3)2,0.6593,
mp-19802,TbCoO3,1.4208999999999992,
mp-19803,CdIn2O4,,3.225
mp-1980701,HfCrO4,1.1371,
mp-1981564,NaLiTi3O7,2.5932999999999997,
mp-1982622,Li2FeP2O7,4.0783,
mp-1983109,ErBiW2O9,,3.26
mp-1983740,CoSb(PO4)2,1.6389,
mp-1983876,Li2CoCSO7,2.8183,
mp-19845,TiPbO3,1.585,
mp-1984978,NaV3H6(SO7)2,1.9766,
mp-1985,C3N4,3.1949,
mp-19851,KInTe2,0.9868999999999992,
mp-19853,TbFeO3,1.6263,1.98
mp-1986,ZnO,0.630899999999999,
mp-19864,Ca2FeWO6,2.7594000000000003,
mp-1986763,Li2Si2NiO6,3.921299999999999,
mp-1986938,Sr2Bi2Se3O2,1.3867,
mp-1987201,CoSb(PO4)2,1.6465,
mp-19882,MnBPbO4,0.910899999999999,
mp-19885,InGaS3,1.6761,
mp-19886,ThSnPt,0.6738000000000001,
mp-19893,PbCO3,3.3293,
mp-19894,Cr2WO6,1.609599999999999,
mp-19896,Li2GePbS4,2.2649,
mp-1990,Mg3As2,,1.865
mp-19903,V2Pb3O8,2.9795,
mp-19913,Ba3(InP2)2,1.1092,
mp-19921,PbO,,2.75
mp-19926,La2Be2GeO7,4.130699999999999,
mp-19935,ErFeO3,,1.69
mp-19941,As2PbS4,0.764999999999999,
mp-19942,BaGdAuSe3,0.8572000000000001,
mp-19956,Ba2InO3F,2.046699999999999,
mp-19957,LaGeBO5,4.030800000000001,
mp-19965,K4BaU3O12,1.9898,
mp-19970,Li3CuO3,1.178,
mp-19980,LaFeGe2O7,2.7611,
mp-19985,TlIn(PSe3)2,1.4263,
mp-1999,Sb2O3,3.340799999999999,4.0
mp-19992,La6UO12,1.972799999999999,
mp-19996,Ba2GdNbO6,2.664399999999999,
mp-200,LaP7,0.861699999999999,
mp-20006,ZnPb2F6,3.922799999999999,
mp-20011,NaSbO3,1.4696,
mp-20014,AlVMoO7,2.3841,
mp-20015,As2PbO6,2.1358,
mp-20025,Mn(GaS2)2,1.1791,
mp-20028,FeBPbO4,2.1228,
mp-20031,NdCoO3,0.7914000000000001,
mp-20032,VPbO3,1.3715000000000002,
mp-20046,LiCoAsO4,1.4055,
mp-20052,LiMnAsO4,1.9316,
mp-20056,MgPb2WO6,2.7567999999999997,
mp-20069,CoPb2WO6,1.87,
mp-20072,LaCuO2,2.521599999999999,2.34
mp-20073,TiFeO3,1.5848,
mp-20076,KCrF6,1.398,
mp-20078,Pb2O3,,1.67
mp-20079,CaPbO3,0.933199999999999,
mp-20088,Na4PbO4,1.2998,
mp-20096,MnSnF6,2.4057999999999997,
mp-20098,Ba2PbO4,1.2232,
mp-20099,In6WO12,1.767999999999999,
mp-20105,LiIn(MoO4)2,2.827,
mp-20113,CsFeP2O7,2.4057,
mp-20117,TiFe2O5,1.844799999999999,
mp-20156,NaNdMnWO6,2.2832,
mp-20157,BaGdCuSe3,0.8826,
mp-2015815,PCl3O,4.4933,
mp-20161,Na2CoGeO4,1.422,
mp-20187,LiInSe2,,2.83
mp-20194,CeO2,,3.13
mp-20199,PPbS3,2.3061,
mp-20210,Ag2PbO2,1.3818,
mp-20216,MgPb2WO6,3.070299999999999,
mp-20217,EuPS3,0.8440000000000001,
mp-20222,Sr2NbInO6,3.3968,
mp-20223,Mn2GeO4,1.0831,
mp-20243,SmFeO3,1.545,
mp-20244,ZrPbS3,1.247099999999999,
mp-20254,Na2Te2O7,0.7191000000000001,
mp-20256,K3InP2,0.7887000000000001,
mp-2025704,Ag2S,1.077899999999999,
mp-20261,Mn(GaSe2)2,0.8566,
mp-20274,Co2P2O7,2.3967,
mp-20282,CsPbF3,,2.55
mp-20283,Co2P2O7,0.9399,
mp-20289,NaInS2,,2.585
mp-20299,K3Co(NO2)6,2.6886,
mp-2030,RuS2,,1.55
mp-20302,Fe2BO4,1.1644,
mp-20310,LiInSe2,1.6234000000000002,3.01
mp-20313,Fe2SiO4,3.6769,
mp-20316,PPbSe3,1.664499999999999,
mp-20337,ZrPbO3,2.6727,
mp-20343,NaAuO2,1.082999999999999,
mp-20352,Ba3In2O6,0.598399999999999,
mp-20361,FePO4,1.3138,
mp-20374,Ho2C(NO)2,3.9966,
mp-20396,RbCa2Nb3O10,1.4777999999999991,
mp-20397,Sr(InTe2)2,0.883799999999999,
mp-20399,Ba2MnMoO6,1.265399999999999,
mp-20402,Lu6UO12,1.9232,
mp-20406,Lu2V2O7,1.1751,
